sensor,time,datetime,y,x
14,964,2021-01-24T12:15:00Z,2.306122173,-6.314938221
14,965,2021-01-24T12:30:00Z,2.314511548,-6.314938221
14,966,2021-01-24T12:45:00Z,2.322900923,-6.248485112
14,967,2021-01-24T13:00:00Z,2.331290297,-6.248485112
14,968,2021-01-24T13:15:00Z,2.339679672,-6.248485112
14,969,2021-01-24T13:30:00Z,2.348069046,-6.248485112
14,970,2021-01-24T13:45:00Z,2.356458421,-6.032512505
14,971,2021-01-24T14:00:00Z,2.364847795,-6.032512505
14,972,2021-01-24T14:15:00Z,2.37323717,-6.032512505
14,973,2021-01-24T14:30:00Z,2.390015919,-6.032512505
14,974,2021-01-24T14:45:00Z,2.398405294,-5.916219563
14,975,2021-01-24T15:00:00Z,2.415184043,-5.916219563
14,976,2021-01-24T15:15:00Z,2.423573417,-5.916219563
14,977,2021-01-24T15:30:00Z,2.440352166,-5.916219563
14,978,2021-01-24T15:45:00Z,2.507467163,-5.667020402
14,979,2021-01-24T16:00:00Z,2.541024661,-5.667020402
14,980,2021-01-24T16:15:00Z,2.566192785,-5.667020402
14,981,2021-01-24T16:30:00Z,2.566192785,-5.667020402
14,982,2021-01-24T16:45:00Z,2.457130915,-5.367981409
14,983,2021-01-24T17:00:00Z,2.297732799,-5.367981409
14,984,2021-01-24T17:15:00Z,2.146724057,-5.367981409
14,985,2021-01-24T17:30:00Z,2.012494064,-5.367981409
14,986,2021-01-24T17:45:00Z,1.878264071,-5.16862208
14,987,2021-01-24T18:00:00Z,1.769202202,-5.16862208
14,988,2021-01-24T18:15:00Z,1.668529707,-5.16862208
14,989,2021-01-24T18:30:00Z,1.584635962,-5.16862208
14,990,2021-01-24T18:45:00Z,1.52591034,-5.235075189
14,991,2021-01-24T19:00:00Z,1.467184718,-5.235075189
14,992,2021-01-24T19:15:00Z,1.416848471,-5.235075189
14,993,2021-01-24T19:30:00Z,1.383290973,-5.235075189
14,994,2021-01-24T19:45:00Z,1.358122849,-5.10216897
14,995,2021-01-24T20:00:00Z,1.332954725,-5.10216897
14,996,2021-01-24T20:15:00Z,1.291007853,-5.10216897
14,997,2021-01-24T20:30:00Z,1.265839729,-5.10216897
14,998,2021-01-24T20:45:00Z,1.223892856,-4.919422919
14,999,2021-01-24T21:00:00Z,1.198724732,-4.919422919
14,1000,2021-01-24T21:15:00Z,1.173556609,-4.919422919
14,1001,2021-01-24T21:30:00Z,1.139999111,-4.919422919
14,1002,2021-01-24T21:45:00Z,1.114830987,-4.636997203
14,1003,2021-01-24T22:00:00Z,1.089662863,-4.636997203
14,1004,2021-01-24T22:15:00Z,1.06449474,-4.636997203
14,1005,2021-01-24T22:30:00Z,1.039326616,-4.636997203
14,1006,2021-01-24T22:45:00Z,1.005769118,-4.553930815
14,1007,2021-01-24T23:00:00Z,0.988990369,-4.553930815
14,1008,2021-01-24T23:15:00Z,0.963822245,-4.553930815
14,1009,2021-01-24T23:30:00Z,0.938654121,-4.553930815
14,1010,2021-01-24T23:45:00Z,0.913485998,-4.603770648
14,1011,2021-01-25T00:00:00Z,0.888317874,-4.603770648
14,1012,2021-01-25T00:15:00Z,0.86314975,-4.603770648
14,1013,2021-01-25T00:30:00Z,0.837981627,-4.603770648
14,1014,2021-01-25T00:45:00Z,0.821202878,-4.603770648
14,1015,2021-01-25T01:00:00Z,0.796034754,-4.603770648
14,1016,2021-01-25T01:15:00Z,0.779256005,-4.603770648
14,1017,2021-01-25T01:30:00Z,0.754087881,-4.603770648
14,1018,2021-01-25T01:45:00Z,0.737309132,-4.603770648
14,1019,2021-01-25T02:00:00Z,0.712141008,-4.603770648
14,1020,2021-01-25T02:15:00Z,0.695362259,-4.603770648
14,1021,2021-01-25T02:30:00Z,0.67858351,-4.603770648
14,1022,2021-01-25T02:45:00Z,0.661804761,-4.487477706
14,1023,2021-01-25T03:00:00Z,0.636636637,-4.487477706
14,1024,2021-01-25T03:15:00Z,0.619857888,-4.487477706
14,1025,2021-01-25T03:30:00Z,0.603079139,-4.487477706
14,1026,2021-01-25T03:45:00Z,0.58630039,-4.504090983
14,1027,2021-01-25T04:00:00Z,0.569521641,-4.504090983
14,1028,2021-01-25T04:15:00Z,0.552742892,-4.504090983
14,1029,2021-01-25T04:30:00Z,0.535964143,-4.504090983
14,1030,2021-01-25T04:45:00Z,0.519185394,-4.454251151
14,1031,2021-01-25T05:00:00Z,0.502406645,-4.454251151
14,1032,2021-01-25T05:15:00Z,0.49401727,-4.454251151
14,1033,2021-01-25T05:30:00Z,0.468849146,-4.454251151
14,1034,2021-01-25T05:45:00Z,0.452070397,-4.454251151
14,1035,2021-01-25T06:00:00Z,0.443681023,-4.454251151
14,1036,2021-01-25T06:15:00Z,0.435291648,-4.454251151
14,1037,2021-01-25T06:30:00Z,0.418512899,-4.454251151
14,1038,2021-01-25T06:45:00Z,0.40173415,-4.454251151
14,1039,2021-01-25T07:00:00Z,0.384955401,-4.470864428
14,1040,2021-01-25T07:15:00Z,0.376566026,-4.470864428
14,1041,2021-01-25T07:30:00Z,0.368176652,-4.470864428
14,1042,2021-01-25T07:45:00Z,0.351397903,-4.470864428
14,1043,2021-01-25T08:00:00Z,0.343008528,-4.470864428
14,1044,2021-01-25T08:15:00Z,0.326229779,-4.470864428
14,1045,2021-01-25T08:30:00Z,0.317840404,-4.470864428
14,1046,2021-01-25T08:45:00Z,0.301061655,-4.454251151
14,1047,2021-01-25T09:00:00Z,0.292672281,-4.454251151
14,1048,2021-01-25T09:15:00Z,0.284282906,-4.454251151
14,1049,2021-01-25T09:30:00Z,0.267504157,-4.454251151
14,1050,2021-01-25T09:45:00Z,0.259114783,-4.437637874
14,1051,2021-01-25T10:00:00Z,0.250725408,-4.437637874
14,1052,2021-01-25T10:15:00Z,0.242336033,-4.437637874
14,1053,2021-01-25T10:30:00Z,0.225557284,-4.437637874
14,1054,2021-01-25T10:45:00Z,0.21716791,-4.387798041
14,1055,2021-01-25T11:00:00Z,0.208778535,-4.387798041
14,1056,2021-01-25T11:15:00Z,0.191999786,-4.387798041
14,1057,2021-01-25T11:30:00Z,0.191999786,-4.387798041
14,1058,2021-01-25T11:45:00Z,0.183610412,-4.487477706
14,1059,2021-01-25T12:00:00Z,0.175221037,-4.487477706
14,1060,2021-01-25T12:15:00Z,0.166831662,-4.487477706
14,1061,2021-01-25T12:30:00Z,0.150052913,-4.487477706
14,1062,2021-01-25T12:45:00Z,0.150052913,-4.470864428
14,1063,2021-01-25T13:00:00Z,0.133274164,-4.470864428
14,1064,2021-01-25T13:15:00Z,0.133274164,-4.470864428
14,1065,2021-01-25T13:30:00Z,0.12488479,-4.470864428
14,1066,2021-01-25T13:45:00Z,0.116495415,-4.470864428
14,1067,2021-01-25T14:00:00Z,0.108106041,-4.454251151
14,1068,2021-01-25T14:15:00Z,0.099716666,-4.454251151
14,1069,2021-01-25T14:30:00Z,0.099716666,-4.454251151
14,1070,2021-01-25T14:45:00Z,0.099716666,-4.404411319
14,1071,2021-01-25T15:00:00Z,0.099716666,-4.404411319
14,1072,2021-01-25T15:15:00Z,0.099716666,-4.404411319
14,1073,2021-01-25T15:30:00Z,NA,NA
14,1074,2021-01-25T15:45:00Z,0.099716666,-4.288118377
14,1075,2021-01-25T16:00:00Z,0.099716666,-4.288118377
14,1076,2021-01-25T16:15:00Z,0.091327291,-4.288118377
14,1077,2021-01-25T16:30:00Z,0.099716666,-4.288118377
14,1078,2021-01-25T16:45:00Z,0.082937917,-4.022305938
14,1079,2021-01-25T17:00:00Z,0.082937917,-4.022305938
14,1080,2021-01-25T17:15:00Z,0.082937917,-4.022305938
14,1081,2021-01-25T17:30:00Z,0.074548542,-4.022305938
14,1082,2021-01-25T17:45:00Z,0.082937917,-3.839559887
14,1083,2021-01-25T18:00:00Z,0.082937917,-3.839559887
14,1084,2021-01-25T18:15:00Z,0.082937917,-3.839559887
14,1085,2021-01-25T18:30:00Z,0.074548542,-3.839559887
14,1086,2021-01-25T18:45:00Z,0.066159168,-3.839559887
14,1087,2021-01-25T19:00:00Z,0.066159168,-3.706653667
14,1088,2021-01-25T19:15:00Z,0.066159168,-3.706653667
14,1089,2021-01-25T19:30:00Z,0.066159168,-3.706653667
14,1090,2021-01-25T19:45:00Z,0.057769793,-3.357774842
14,1091,2021-01-25T20:00:00Z,0.057769793,-3.357774842
14,1092,2021-01-25T20:15:00Z,0.049380419,-3.357774842
14,1093,2021-01-25T20:30:00Z,0.040991044,-3.357774842
14,1094,2021-01-25T20:45:00Z,0.040991044,-3.258095177
14,1095,2021-01-25T21:00:00Z,0.040991044,-3.258095177
14,1096,2021-01-25T21:15:00Z,0.040991044,-3.258095177
14,1097,2021-01-25T21:30:00Z,0.03260167,-3.258095177
14,1098,2021-01-25T21:45:00Z,0.024212295,-3.258095177
14,1099,2021-01-25T22:00:00Z,0.024212295,-3.258095177
14,1100,2021-01-25T22:15:00Z,0.024212295,-3.258095177
14,1101,2021-01-25T22:30:00Z,0.015822921,-3.258095177
14,1102,2021-01-25T22:45:00Z,0.015822921,-3.258095177
14,1103,2021-01-25T23:00:00Z,0.007433546,-3.258095177
14,1104,2021-01-25T23:15:00Z,-9.56E-04,-3.258095177
14,1105,2021-01-25T23:30:00Z,-9.56E-04,-3.258095177
14,1106,2021-01-25T23:45:00Z,-0.009345203,-3.474067784
14,1107,2021-01-26T00:00:00Z,-0.009345203,-3.474067784
14,1108,2021-01-26T00:15:00Z,-0.017734578,-3.474067784
14,1109,2021-01-26T00:30:00Z,-0.017734578,-3.474067784
14,1110,2021-01-26T00:45:00Z,-0.017734578,-3.474067784
14,1111,2021-01-26T01:00:00Z,-0.026123952,-3.474067784
14,1112,2021-01-26T01:15:00Z,-0.034513327,-3.474067784
14,1113,2021-01-26T01:30:00Z,-0.034513327,-3.523907616
14,1114,2021-01-26T01:45:00Z,-0.042902701,-3.523907616
14,1115,2021-01-26T02:00:00Z,-0.042902701,-3.523907616
14,1116,2021-01-26T02:15:00Z,-0.051292076,-3.523907616
14,1117,2021-01-26T02:30:00Z,-0.051292076,-3.523907616
14,1118,2021-01-26T02:45:00Z,-0.051292076,-3.490681061
14,1119,2021-01-26T03:00:00Z,-0.051292076,-3.490681061
14,1120,2021-01-26T03:15:00Z,-0.05968145,-3.490681061
14,1121,2021-01-26T03:30:00Z,-0.068070825,-3.490681061
14,1122,2021-01-26T03:45:00Z,-0.068070825,-3.341161564
14,1123,2021-01-26T04:00:00Z,-0.068070825,-3.341161564
14,1124,2021-01-26T04:15:00Z,-0.068070825,-3.341161564
14,1125,2021-01-26T04:30:00Z,-0.068070825,-3.341161564
14,1126,2021-01-26T04:45:00Z,-0.0764602,-3.341161564
14,1127,2021-01-26T05:00:00Z,-0.0764602,-3.341161564
14,1128,2021-01-26T05:15:00Z,-0.0764602,-3.341161564
14,1129,2021-01-26T05:30:00Z,-0.068070825,-3.341161564
14,1130,2021-01-26T05:45:00Z,-0.0764602,-3.341161564
14,1131,2021-01-26T06:00:00Z,-0.0764602,-3.341161564
14,1132,2021-01-26T06:15:00Z,-0.068070825,-3.341161564
14,1133,2021-01-26T06:30:00Z,-0.0764602,-3.341161564
14,1134,2021-01-26T06:45:00Z,-0.0764602,-3.391001397
14,1135,2021-01-26T07:00:00Z,-0.0764602,-3.391001397
14,1136,2021-01-26T07:15:00Z,-0.0764602,-3.391001397
14,1137,2021-01-26T07:30:00Z,-0.0764602,-3.391001397
14,1138,2021-01-26T07:45:00Z,-0.0764602,-3.391001397
14,1139,2021-01-26T08:00:00Z,-0.068070825,-3.341161564
14,1140,2021-01-26T08:15:00Z,-0.068070825,-3.341161564
14,1141,2021-01-26T08:30:00Z,-0.068070825,-3.341161564
14,1142,2021-01-26T08:45:00Z,-0.05968145,-3.374388119
14,1143,2021-01-26T09:00:00Z,-0.05968145,-3.374388119
14,1144,2021-01-26T09:15:00Z,-0.05968145,-3.374388119
14,1145,2021-01-26T09:30:00Z,-0.05968145,-3.374388119
14,1146,2021-01-26T09:45:00Z,-0.05968145,-3.374388119
14,1147,2021-01-26T10:00:00Z,-0.05968145,-3.374388119
14,1148,2021-01-26T10:15:00Z,-0.05968145,-3.374388119
14,1149,2021-01-26T10:30:00Z,-0.05968145,-3.374388119
14,1150,2021-01-26T10:45:00Z,-0.05968145,-3.407614674
14,1151,2021-01-26T11:00:00Z,-0.05968145,-3.407614674
14,1152,2021-01-26T11:15:00Z,-0.068070825,-3.407614674
14,1153,2021-01-26T11:30:00Z,-0.068070825,-3.407614674
14,1154,2021-01-26T11:45:00Z,-0.068070825,-3.440841229
14,1155,2021-01-26T12:00:00Z,-0.0764602,-3.440841229
14,1156,2021-01-26T12:15:00Z,-0.068070825,-3.440841229
14,1157,2021-01-26T12:30:00Z,-0.068070825,-3.440841229
14,1158,2021-01-26T12:45:00Z,-0.0764602,-3.440841229
14,1159,2021-01-26T13:00:00Z,-0.0764602,-3.440841229
14,1160,2021-01-26T13:15:00Z,-0.084849574,-3.440841229
14,1161,2021-01-26T13:30:00Z,-0.084849574,-3.440841229
14,1162,2021-01-26T13:45:00Z,-0.093238949,-3.490681061
14,1163,2021-01-26T14:00:00Z,-0.093238949,-3.490681061
14,1164,2021-01-26T14:15:00Z,-0.110017698,-3.490681061
14,1165,2021-01-26T14:30:00Z,-0.110017698,-3.490681061
14,1166,2021-01-26T14:45:00Z,-0.110017698,-3.357774842
14,1167,2021-01-26T15:00:00Z,-0.118407072,-3.357774842
14,1168,2021-01-26T15:15:00Z,-0.110017698,-3.357774842
14,1169,2021-01-26T15:30:00Z,-0.110017698,-3.357774842
14,1170,2021-01-26T15:45:00Z,-0.110017698,-3.324548287
14,1171,2021-01-26T16:00:00Z,-0.110017698,-3.324548287
14,1172,2021-01-26T16:15:00Z,-0.110017698,-3.324548287
14,1173,2021-01-26T16:30:00Z,-0.110017698,-3.324548287
14,1174,2021-01-26T16:45:00Z,-0.110017698,-3.324548287
14,1175,2021-01-26T17:00:00Z,-0.110017698,-3.291321732
14,1176,2021-01-26T17:15:00Z,-0.118407072,-3.291321732
14,1177,2021-01-26T17:30:00Z,-0.126796447,-3.291321732
14,1178,2021-01-26T17:45:00Z,-0.135185821,-3.158415513
14,1179,2021-01-26T18:00:00Z,-0.143575196,-3.158415513
14,1180,2021-01-26T18:15:00Z,-0.151964571,-3.158415513
14,1181,2021-01-26T18:30:00Z,-0.160353945,-3.158415513
14,1182,2021-01-26T18:45:00Z,-0.16874332,-3.158415513
14,1183,2021-01-26T19:00:00Z,-0.177132694,-3.058735848
14,1184,2021-01-26T19:15:00Z,-0.185522069,-3.058735848
14,1185,2021-01-26T19:30:00Z,-0.185522069,-3.058735848
14,1186,2021-01-26T19:45:00Z,-0.193911443,-3.008896016
14,1187,2021-01-26T20:00:00Z,-0.202300818,-3.008896016
14,1188,2021-01-26T20:15:00Z,-0.202300818,-3.008896016
14,1189,2021-01-26T20:30:00Z,-0.219079567,-3.008896016
14,1190,2021-01-26T20:45:00Z,-0.227468942,-2.942442906
14,1191,2021-01-26T21:00:00Z,-0.235858316,-2.942442906
14,1192,2021-01-26T21:15:00Z,-0.244247691,-2.942442906
14,1193,2021-01-26T21:30:00Z,-0.252637065,-2.942442906
14,1194,2021-01-26T21:45:00Z,-0.26102644,-2.992282739
14,1195,2021-01-26T22:00:00Z,-0.269415814,-2.992282739
14,1196,2021-01-26T22:15:00Z,-0.277805189,-2.992282739
14,1197,2021-01-26T22:30:00Z,-0.294583938,-2.992282739
14,1198,2021-01-26T22:45:00Z,-0.294583938,-3.191642068
14,1199,2021-01-26T23:00:00Z,-0.311362687,-3.191642068
14,1200,2021-01-26T23:15:00Z,-0.328141436,-3.191642068
14,1201,2021-01-26T23:30:00Z,-0.336530811,-3.191642068
14,1202,2021-01-26T23:45:00Z,-0.35330956,-3.341161564
14,1203,2021-01-27T00:00:00Z,-0.361698934,-3.341161564
14,1204,2021-01-27T00:15:00Z,-0.370088309,-3.341161564
14,1205,2021-01-27T00:30:00Z,-0.378477683,-3.341161564
14,1206,2021-01-27T00:45:00Z,-0.386867058,-3.341161564
14,1207,2021-01-27T01:00:00Z,-0.395256433,-3.341161564
14,1208,2021-01-27T01:15:00Z,-0.412035182,-3.540520893
14,1209,2021-01-27T01:30:00Z,-0.412035182,-3.540520893
14,1210,2021-01-27T01:45:00Z,-0.420424556,-3.540520893
14,1211,2021-01-27T02:00:00Z,-0.428813931,-3.540520893
14,1212,2021-01-27T02:15:00Z,-0.437203305,-3.540520893
14,1213,2021-01-27T02:30:00Z,-0.453982054,-3.540520893
14,1214,2021-01-27T02:45:00Z,-0.470760804,-3.839559887
14,1215,2021-01-27T03:00:00Z,-0.479150178,-3.839559887
14,1216,2021-01-27T03:15:00Z,-0.487539553,-3.839559887
14,1217,2021-01-27T03:30:00Z,-0.495928927,-3.839559887
14,1218,2021-01-27T03:45:00Z,-0.504318302,-3.856173164
14,1219,2021-01-27T04:00:00Z,-0.512707676,-3.856173164
14,1220,2021-01-27T04:15:00Z,-0.521097051,-3.856173164
14,1221,2021-01-27T04:30:00Z,-0.5378758,-3.856173164
14,1222,2021-01-27T04:45:00Z,-0.5378758,-4.005692661
14,1223,2021-01-27T05:00:00Z,-0.546265175,-4.005692661
14,1224,2021-01-27T05:15:00Z,-0.554654549,-4.005692661
14,1225,2021-01-27T05:30:00Z,-0.571433298,-4.005692661
14,1226,2021-01-27T05:45:00Z,-0.571433298,-4.088759048
14,1227,2021-01-27T06:00:00Z,-0.579822673,-4.088759048
14,1228,2021-01-27T06:15:00Z,-0.579822673,-4.088759048
14,1229,2021-01-27T06:30:00Z,-0.588212047,-4.088759048
14,1230,2021-01-27T06:45:00Z,-0.588212047,-4.105372325
14,1231,2021-01-27T07:00:00Z,-0.596601422,-4.105372325
14,1232,2021-01-27T07:15:00Z,-0.596601422,-4.105372325
14,1233,2021-01-27T07:30:00Z,-0.596601422,-4.105372325
14,1234,2021-01-27T07:45:00Z,-0.604990796,-4.105372325
14,1235,2021-01-27T08:00:00Z,-0.604990796,-4.07214577
14,1236,2021-01-27T08:15:00Z,-0.604990796,-4.07214577
14,1237,2021-01-27T08:30:00Z,-0.613380171,-4.07214577
14,1238,2021-01-27T08:45:00Z,-0.613380171,-4.105372325
14,1239,2021-01-27T09:00:00Z,-0.613380171,-4.105372325
14,1240,2021-01-27T09:15:00Z,-0.604990796,-4.105372325
14,1241,2021-01-27T09:30:00Z,-0.604990796,-4.105372325
14,1242,2021-01-27T09:45:00Z,-0.613380171,-4.13859888
14,1243,2021-01-27T10:00:00Z,-0.613380171,-4.13859888
14,1244,2021-01-27T10:15:00Z,-0.613380171,-4.13859888
14,1245,2021-01-27T10:30:00Z,-0.613380171,-4.13859888
14,1246,2021-01-27T10:45:00Z,-0.621769546,-4.105372325
14,1247,2021-01-27T11:00:00Z,-0.638548295,-4.105372325
14,1248,2021-01-27T11:15:00Z,-0.646937669,-4.105372325
14,1249,2021-01-27T11:30:00Z,-0.655327044,-4.105372325
14,1250,2021-01-27T11:45:00Z,-0.655327044,-4.155212158
14,1251,2021-01-27T12:00:00Z,-0.663716418,-4.155212158
14,1252,2021-01-27T12:15:00Z,-0.663716418,-4.155212158
14,1253,2021-01-27T12:30:00Z,-0.672105793,-4.155212158
14,1254,2021-01-27T12:45:00Z,-0.672105793,-4.20505199
14,1255,2021-01-27T13:00:00Z,-0.672105793,-4.20505199
14,1256,2021-01-27T13:15:00Z,-0.680495167,-4.20505199
14,1257,2021-01-27T13:30:00Z,-0.688884542,-4.20505199
14,1258,2021-01-27T13:45:00Z,-0.680495167,-4.221665267
14,1259,2021-01-27T14:00:00Z,-0.680495167,-4.221665267
14,1260,2021-01-27T14:15:00Z,-0.688884542,-4.221665267
14,1261,2021-01-27T14:30:00Z,-0.697273916,-4.221665267
14,1262,2021-01-27T14:45:00Z,-0.697273916,-4.387798041
14,1263,2021-01-27T15:00:00Z,-0.697273916,-4.387798041
14,1264,2021-01-27T15:15:00Z,-0.688884542,-4.387798041
14,1265,2021-01-27T15:30:00Z,-0.688884542,-4.387798041
14,1266,2021-01-27T15:45:00Z,-0.688884542,-4.454251151
14,1267,2021-01-27T16:00:00Z,-0.680495167,-4.454251151
14,1268,2021-01-27T16:15:00Z,-0.688884542,-4.454251151
14,1269,2021-01-27T16:30:00Z,-0.688884542,-4.454251151
14,1270,2021-01-27T16:45:00Z,-0.688884542,-4.553930815
14,1271,2021-01-27T17:00:00Z,-0.688884542,-4.553930815
14,1272,2021-01-27T17:15:00Z,-0.697273916,-4.553930815
14,1273,2021-01-27T17:30:00Z,-0.697273916,-4.553930815
14,1274,2021-01-27T17:45:00Z,-0.697273916,-4.504090983
14,1275,2021-01-27T18:00:00Z,-0.697273916,-4.504090983
14,1276,2021-01-27T18:15:00Z,-0.697273916,-4.504090983
14,1277,2021-01-27T18:30:00Z,-0.697273916,-4.504090983
14,1278,2021-01-27T18:45:00Z,-0.697273916,-4.553930815
14,1279,2021-01-27T19:00:00Z,-0.697273916,-4.553930815
14,1280,2021-01-27T19:15:00Z,-0.705663291,-4.553930815
14,1281,2021-01-27T19:30:00Z,-0.714052666,-4.553930815
14,1282,2021-01-27T19:45:00Z,-0.714052666,-4.404411319
14,1283,2021-01-27T20:00:00Z,-0.714052666,-4.404411319
14,1284,2021-01-27T20:15:00Z,-0.730831415,-4.404411319
14,1285,2021-01-27T20:30:00Z,-0.739220789,-4.404411319
14,1286,2021-01-27T20:45:00Z,-0.747610164,-4.404411319
14,1287,2021-01-27T21:00:00Z,-0.755999538,-4.404411319
14,1288,2021-01-27T21:15:00Z,-0.755999538,-4.404411319
14,1289,2021-01-27T21:30:00Z,-0.755999538,-4.404411319
14,1290,2021-01-27T21:45:00Z,-0.755999538,-4.421024596
14,1291,2021-01-27T22:00:00Z,-0.764388913,-4.421024596
14,1292,2021-01-27T22:15:00Z,-0.772778287,-4.421024596
14,1293,2021-01-27T22:30:00Z,-0.781167662,-4.421024596
14,1294,2021-01-27T22:45:00Z,-0.781167662,-4.504090983
14,1295,2021-01-27T23:00:00Z,NA,NA
14,1296,2021-01-27T23:15:00Z,-0.789557037,-4.504090983
14,1297,2021-01-27T23:30:00Z,-0.797946411,-4.504090983
14,1298,2021-01-27T23:45:00Z,NA,NA
14,1299,2021-01-28T00:00:00Z,-0.797946411,-4.520704261
14,1300,2021-01-28T00:15:00Z,-0.797946411,-4.520704261
14,1301,2021-01-28T00:30:00Z,-0.806335786,-4.520704261
14,1302,2021-01-28T00:45:00Z,-0.806335786,-4.520704261
14,1303,2021-01-28T01:00:00Z,-0.806335786,-4.520704261
14,1304,2021-01-28T01:15:00Z,-0.806335786,-4.553930815
14,1305,2021-01-28T01:30:00Z,-0.806335786,-4.553930815
14,1306,2021-01-28T01:45:00Z,-0.806335786,-4.553930815
14,1307,2021-01-28T02:00:00Z,-0.81472516,-4.553930815
14,1308,2021-01-28T02:15:00Z,-0.81472516,-4.553930815
14,1309,2021-01-28T02:30:00Z,-0.823114535,-4.553930815
14,1310,2021-01-28T02:45:00Z,-0.831503909,-4.470864428
14,1311,2021-01-28T03:00:00Z,-0.831503909,-4.470864428
14,1312,2021-01-28T03:15:00Z,-0.839893284,-4.470864428
14,1313,2021-01-28T03:30:00Z,-0.839893284,-4.470864428
14,1314,2021-01-28T03:45:00Z,-0.848282658,-4.58715737
14,1315,2021-01-28T04:00:00Z,-0.865061408,-4.58715737
14,1316,2021-01-28T04:15:00Z,-0.873450782,-4.58715737
14,1317,2021-01-28T04:30:00Z,-0.890229531,-4.58715737
14,1318,2021-01-28T04:45:00Z,-0.898618906,-4.65361048
14,1319,2021-01-28T05:00:00Z,-0.90700828,-4.65361048
14,1320,2021-01-28T05:15:00Z,-0.90700828,-4.65361048
14,1321,2021-01-28T05:30:00Z,-0.915397655,-4.65361048
14,1322,2021-01-28T05:45:00Z,-0.923787029,-4.803129977
14,1323,2021-01-28T06:00:00Z,-0.923787029,-4.803129977
14,1324,2021-01-28T06:15:00Z,-0.932176404,-4.803129977
14,1325,2021-01-28T06:30:00Z,-0.940565779,-4.803129977
14,1326,2021-01-28T06:45:00Z,-0.948955153,-4.803129977
14,1327,2021-01-28T07:00:00Z,-0.957344528,-4.803129977
14,1328,2021-01-28T07:15:00Z,-0.965733902,-4.803129977
14,1329,2021-01-28T07:30:00Z,-0.974123277,-4.803129977
14,1330,2021-01-28T07:45:00Z,-0.982512651,-4.803129977
14,1331,2021-01-28T08:00:00Z,-0.990902026,-4.902809641
14,1332,2021-01-28T08:15:00Z,-0.990902026,-4.902809641
14,1333,2021-01-28T08:30:00Z,-0.990902026,-4.902809641
14,1334,2021-01-28T08:45:00Z,-1.007680775,-4.969262751
14,1335,2021-01-28T09:00:00Z,-1.01607015,-4.969262751
14,1336,2021-01-28T09:15:00Z,-1.024459524,-4.969262751
14,1337,2021-01-28T09:30:00Z,-1.032848899,-4.969262751
14,1338,2021-01-28T09:45:00Z,-1.032848899,-5.16862208
14,1339,2021-01-28T10:00:00Z,-1.041238273,-5.16862208
14,1340,2021-01-28T10:15:00Z,NA,NA
14,1341,2021-01-28T10:30:00Z,-1.049627648,-5.16862208
14,1342,2021-01-28T10:45:00Z,-1.058017022,-5.201848635
14,1343,2021-01-28T11:00:00Z,-1.066406397,-5.201848635
14,1344,2021-01-28T11:15:00Z,-1.074795771,-5.201848635
14,1345,2021-01-28T11:30:00Z,-1.083185146,-5.201848635
14,1346,2021-01-28T11:45:00Z,-1.09157452,-5.268301744
14,1347,2021-01-28T12:00:00Z,-1.09157452,-5.268301744
14,1348,2021-01-28T12:15:00Z,-1.099963895,-5.268301744
14,1349,2021-01-28T12:30:00Z,-1.10835327,-5.268301744
14,1350,2021-01-28T12:45:00Z,-1.116742644,-5.334754854
14,1351,2021-01-28T13:00:00Z,-1.125132019,-5.334754854
14,1352,2021-01-28T13:15:00Z,-1.125132019,-5.334754854
14,1353,2021-01-28T13:30:00Z,-1.141910768,-5.334754854
14,1354,2021-01-28T13:45:00Z,-1.150300142,-5.384594686
14,1355,2021-01-28T14:00:00Z,-1.158689517,-5.384594686
14,1356,2021-01-28T14:15:00Z,-1.167078891,-5.384594686
14,1357,2021-01-28T14:30:00Z,-1.167078891,-5.384594686
14,1358,2021-01-28T14:45:00Z,-1.167078891,-5.318141576
14,1359,2021-01-28T15:00:00Z,-1.175468266,-5.318141576
14,1360,2021-01-28T15:15:00Z,-1.175468266,-5.318141576
14,1361,2021-01-28T15:30:00Z,-1.175468266,-5.318141576
14,1362,2021-01-28T15:45:00Z,-1.183857641,-5.401207963
14,1363,2021-01-28T16:00:00Z,-1.192247015,-5.401207963
14,1364,2021-01-28T16:15:00Z,-1.192247015,-5.401207963
14,1365,2021-01-28T16:30:00Z,-1.20063639,-5.401207963
14,1366,2021-01-28T16:45:00Z,-1.20063639,-4.836356531
14,1367,2021-01-28T17:00:00Z,-1.209025764,-4.836356531
14,1368,2021-01-28T17:15:00Z,-1.209025764,-4.836356531
14,1369,2021-01-28T17:30:00Z,-1.209025764,-4.836356531
14,1370,2021-01-28T17:45:00Z,-1.217415139,-4.670223757
14,1371,2021-01-28T18:00:00Z,-1.217415139,-4.670223757
14,1372,2021-01-28T18:15:00Z,-1.20063639,-4.670223757
14,1373,2021-01-28T18:30:00Z,-1.032848899,-4.670223757
14,1374,2021-01-28T18:45:00Z,-0.848282658,-4.670223757
14,1375,2021-01-28T19:00:00Z,-0.672105793,-4.670223757
14,1376,2021-01-28T19:15:00Z,-0.512707676,-4.670223757
14,1377,2021-01-28T19:30:00Z,-0.361698934,-4.670223757
14,1378,2021-01-28T19:45:00Z,-0.210690192,-4.670223757
14,1379,2021-01-28T20:00:00Z,-0.0764602,-4.670223757
14,1380,2021-01-28T20:15:00Z,0.057769793,-4.670223757
